UF,codMun,AreaPrestacao
MA,2103604,Toda UF
MA,2103703,Toda UF
MA,2103752,Toda UF
MA,2103802,Toda UF
MA,2103901,Toda UF
MA,2104008,Toda UF
MA,2104057,Toda UF
MA,2104073,Toda UF
MA,2104081,Toda UF
MA,2104099,Toda UF
MA,2104107,Toda UF
MA,2104206,Toda UF
MA,2104305,Toda UF
MA,2104404,Toda UF
MA,2104503,Toda UF
MA,2104552,Toda UF
MA,2104602,Toda UF
MA,2104628,Toda UF
MA,2104651,Toda UF
MA,2104677,Toda UF
MA,2104701,Toda UF
MA,2104800,Toda UF
MA,2104909,Toda UF
MA,2105005,Toda UF
MA,2105104,Toda UF
MA,2105153,Toda UF
MA,2105203,Toda UF
MA,2105302,Toda UF
MA,2105351,Toda UF
MA,2105401,Toda UF
MA,2105427,Toda UF
MA,2105450,Toda UF
MA,2105476,Toda UF
MA,2105500,Toda UF
MA,2105609,Toda UF
MA,2105658,Toda UF
MA,2105708,Toda UF
MA,2105807,Toda UF
MA,2105948,Toda UF
MA,2105906,Toda UF
MA,2105922,Toda UF
MA,2105963,Toda UF
MA,2105989,Toda UF
MA,2106003,Toda UF
MA,2106102,Toda UF
MA,2106201,Toda UF
MA,2106300,Toda UF
MA,2106326,Toda UF
MA,2106359,Toda UF
MA,2106375,Toda UF
MA,2106409,Toda UF
MA,2106508,Toda UF
MA,2106607,Toda UF
MA,2106631,Toda UF
MA,2106672,Toda UF
MA,2106706,Toda UF
MA,2106755,Toda UF
MA,2106805,Toda UF
MA,2106904,Toda UF
MA,2107001,Toda UF
MA,2107100,Toda UF
MA,2107209,Toda UF
MA,2107258,Toda UF
MA,2107308,Toda UF
MA,2107357,Toda UF
MA,2107407,Toda UF
MA,2107456,Toda UF
MA,2107506,Toda UF
MA,2107605,Toda UF
MA,2107704,Toda UF
MA,2107803,Toda UF
MA,2107902,Toda UF
MA,2108009,Toda UF
MA,2108058,Toda UF
MA,2108108,Toda UF
MA,2108207,Toda UF
MA,2108256,Toda UF
MA,2108306,Toda UF
MA,2108405,Toda UF
MA,2108454,Toda UF
MA,2108504,Toda UF
MA,2108603,Toda UF
MA,2108702,Toda UF
MA,2108801,Toda UF
MA,2108900,Toda UF
MA,2109007,Toda UF
MA,2109056,Toda UF
MA,2109106,Toda UF
MA,2109205,Toda UF
MA,2109239,Toda UF
MA,2109270,Toda UF
MA,2109304,Toda UF
MA,2109403,Toda UF
MA,2109452,Toda UF
MA,2109502,Toda UF
MA,2109551,Toda UF
MA,2109601,Toda UF
MA,2109700,Toda UF
MA,2109759,Toda UF
MA,2109809,Toda UF
MA,2109908,Toda UF
MA,2110005,Toda UF
MA,2110039,Toda UF
MA,2110104,Toda UF
MA,2110203,Toda UF
MA,2110237,Toda UF
MA,2110278,Toda UF
MA,2110302,Toda UF
MA,2110401,Toda UF
MA,2110500,Toda UF
MA,2110609,Toda UF
MA,2110658,Toda UF
MA,2110708,Toda UF
MA,2110807,Toda UF
MA,2110856,Toda UF
MA,2110906,Toda UF
MA,2111003,Toda UF
MA,2111029,Toda UF
MA,2111052,Toda UF
MA,2111078,Toda UF
MA,2111102,Toda UF
MA,2111201,Toda UF
MA,2111250,Toda UF
MA,2111300,Toda UF
MA,2111409,Toda UF
MA,2111508,Toda UF
MA,2111532,Toda UF
MA,2111573,Toda UF
MA,2111607,Toda UF
MA,2111631,Toda UF
MA,2111672,Toda UF
MA,2111706,Toda UF
MA,2111722,Toda UF
MA,2111748,Toda UF
MA,2111763,Toda UF
MA,2111789,Toda UF
MA,2111805,Toda UF
MA,2111904,Toda UF
MA,2111953,Toda UF
MA,2112001,Toda UF
MA,2112100,Toda UF
MA,2112209,Toda UF
MA,2112233,Toda UF
MA,2112274,Toda UF
MA,2112308,Toda UF
MA,2112407,Toda UF
MA,2112456,Toda UF
MA,2112506,Toda UF
MA,2112605,Toda UF
MA,2112704,Toda UF
MA,2112803,Toda UF
MA,2112852,Toda UF
MA,2112902,Toda UF
MA,2113009,Toda UF
MA,2114007,Toda UF
PI,2200053,Toda UF
PI,2200103,Toda UF
PI,2200202,Toda UF
PI,2200251,Toda UF
PI,2200277,Toda UF
PI,2200301,Toda UF
PI,2200400,Toda UF
PI,2200459,Toda UF
PI,2200509,Toda UF
PI,2200608,Toda UF
PI,2200707,Toda UF
PI,2200806,Toda UF
PI,2200905,Toda UF
PI,2200954,Toda UF
PI,2201002,Toda UF
PI,2201051,Toda UF
PI,2201101,Toda UF
PI,2201150,Toda UF
PI,2201176,Toda UF
PI,2201200,Toda UF
PI,2201309,Toda UF
PI,2201408,Toda UF
PI,2201507,Toda UF
PI,2201556,Toda UF
PI,2201572,Toda UF
PI,2201606,Toda UF
PI,2201705,Toda UF
PI,2201739,Toda UF
PI,2201770,Toda UF
PI,2201804,Toda UF
PI,2201903,Toda UF
PI,2201919,Toda UF
PI,2201929,Toda UF
PI,2201945,Toda UF
PI,2201960,Toda UF
PI,2201988,Toda UF
PI,2202000,Toda UF
PI,2202026,Toda UF
PI,2202059,Toda UF
PI,2202075,Toda UF
PI,2202083,Toda UF
PI,2202091,Toda UF
PI,2202109,Toda UF
PI,2202117,Toda UF
PI,2202133,Toda UF
PI,2202174,Toda UF
PI,2202208,Toda UF
PI,2202251,Toda UF
PI,2202307,Toda UF
PI,2202406,Toda UF
PI,2202455,Toda UF
PI,2202505,Toda UF
PI,2202539,Toda UF
PI,2202554,Toda UF
PI,2202604,Toda UF
PI,2202653,Toda UF
PI,2202703,Toda UF
PI,2202711,Toda UF
PI,2202729,Toda UF
PI,2202737,Toda UF
PI,2202752,Toda UF
PI,2202778,Toda UF
PI,2202802,Toda UF
PI,2202851,Toda UF
PI,2202901,Toda UF
PI,2203008,Toda UF
PI,2203107,Toda UF
PI,2203206,Toda UF
PI,2203230,Toda UF
PI,2203271,Toda UF
PI,2203255,Toda UF
PI,2203305,Toda UF
PI,2203354,Toda UF
PI,2203404,Toda UF
PI,2203453,Toda UF
PI,2203420,Toda UF
PI,2203503,Toda UF
PI,2203602,Toda UF
PI,2203701,Toda UF
PI,2203750,Toda UF
PI,2203800,Toda UF
PI,2203859,Toda UF
PI,2203909,Toda UF
PI,2204006,Toda UF
PI,2204105,Toda UF
PI,2204154,Toda UF
PI,2204204,Toda UF
PI,2204303,Toda UF
PI,2204352,Toda UF
PI,2204402,Toda UF
PI,2204501,Toda UF
PI,2204550,Toda UF
PI,2204600,Toda UF
PI,2204659,Toda UF
PI,2204709,Toda UF
PI,2204808,Toda UF
PI,2204907,Toda UF
PI,2205003,Toda UF
PI,2205102,Toda UF
PI,2205151,Toda UF
PI,2205201,Toda UF
PI,2205250,Toda UF
PI,2205276,Toda UF
PI,2205300,Toda UF
PI,2205359,Toda UF
PI,2205409,Toda UF
PI,2205458,Toda UF
PI,2205508,Toda UF
PI,2205516,Toda UF
PI,2205524,Toda UF
PI,2205532,Toda UF
PI,2205557,Toda UF
PI,2205573,Toda UF
PI,2205565,Toda UF
PI,2205581,Toda UF
PI,2205599,Toda UF
PI,2205540,Toda UF
PI,2205607,Toda UF
PI,2205706,Toda UF
PI,2205805,Toda UF
PI,2205854,Toda UF
PI,2205904,Toda UF
PI,2205953,Toda UF
PI,2206001,Toda UF
PI,2206050,Toda UF
PI,2206100,Toda UF
PI,2206209,Toda UF
PI,2206308,Toda UF
PI,2206357,Toda UF
PI,2206407,Toda UF
PI,2206506,Toda UF
PI,2206605,Toda UF
PI,2206654,Toda UF
PI,2206670,Toda UF
PI,2206696,Toda UF
PI,2206704,Toda UF
PI,2206720,Toda UF
PI,2206753,Toda UF
PI,2206803,Toda UF
PI,2207959,Toda UF
PI,2206902,Toda UF
PI,2206951,Toda UF
PI,2207009,Toda UF
PI,2207108,Toda UF
PI,2207207,Toda UF
PI,2207306,Toda UF
PI,2207355,Toda UF
PI,2207405,Toda UF
PI,2207504,Toda UF
PI,2207553,Toda UF
PI,2207603,Toda UF
PI,2207702,Toda UF
PI,2207751,Toda UF
PI,2207777,Toda UF
PI,2207793,Toda UF
PI,2207801,Toda UF
PI,2207850,Toda UF
PI,2207900,Toda UF
PI,2207934,Toda UF
PI,2208007,Toda UF
PI,2208106,Toda UF
PI,2208205,Toda UF
PI,2208304,Toda UF
PI,2208403,Toda UF
PI,2208502,Toda UF
PI,2208551,Toda UF
PI,2208601,Toda UF
PI,2208650,Toda UF
PI,2208700,Toda UF
PI,2208809,Toda UF
PI,2208858,Toda UF
PI,2208874,Toda UF
PI,2208908,Toda UF
PI,2209005,Toda UF
PI,2209104,Toda UF
PI,2209153,Toda UF
PI,2209203,Toda UF
PI,2209302,Toda UF
PI,2209377,Toda UF
PI,2209351,Toda UF
PI,2209401,Toda UF
PI,2209450,Toda UF
PI,2209500,Toda UF
PI,2209559,Toda UF
PI,2209609,Toda UF
PI,2209658,Toda UF
PI,2209708,Toda UF
PI,2209757,Toda UF
PI,2209807,Toda UF
PI,2209856,Toda UF
PI,2209872,Toda UF
PI,2209906,Toda UF
PI,2209955,Toda UF
PI,2209971,Toda UF
PI,2210003,Toda UF
PI,2210052,Toda UF
PI,2210102,Toda UF
PI,2210201,Toda UF
PI,2210300,Toda UF
PI,2210359,Toda UF
PI,2210375,Toda UF
PI,2210383,Toda UF
PI,2210391,Toda UF
PI,2210409,Toda UF
PI,2210508,Toda UF
PI,2210607,Toda UF
PI,2210623,Toda UF
PI,2210631,Toda UF
PI,2210656,Toda UF
PI,2210706,Toda UF
PI,2210805,Toda UF
PI,2210904,Toda UF
PI,2210938,Toda UF
PI,2210953,Toda UF
PI,2210979,Toda UF
PI,2211001,Toda UF
PI,2211100,Toda UF
PI,2211209,Toda UF
PI,2211308,Toda UF
PI,2211357,Toda UF
PI,2211407,Toda UF
PI,2211506,Toda UF
PI,2211605,Toda UF
PI,2211704,Toda UF
CE,2300101,Toda UF
CE,2300150,Toda UF
CE,2300200,Toda UF
CE,2300309,Toda UF
CE,2300408,Toda UF
CE,2300507,Toda UF
CE,2300606,Toda UF
CE,2300705,Toda UF
CE,2300754,Toda UF
CE,2300804,Toda UF
CE,2300903,Toda UF
CE,2301000,Toda UF
CE,2301109,Toda UF
CE,2301208,Toda UF
CE,2301257,Toda UF
CE,2301307,Toda UF
CE,2301406,Toda UF
CE,2301505,Toda UF
CE,2301604,Toda UF
CE,2301703,Toda UF
CE,2301802,Toda UF
CE,2301851,Toda UF
CE,2301901,Toda UF
CE,2301950,Toda UF
CE,2302008,Toda UF
CE,2302057,Toda UF
CE,2302107,Toda UF
CE,2302206,Toda UF
CE,2302305,Toda UF
CE,2302404,Toda UF
CE,2302503,Toda UF
CE,2302602,Toda UF
CE,2302701,Toda UF
CE,2302800,Toda UF
CE,2302909,Toda UF
CE,2303006,Toda UF
CE,2303105,Toda UF
CE,2303204,Toda UF
CE,2303303,Toda UF
CE,2303402,Toda UF
CE,2303501,Toda UF
CE,2303600,Toda UF
CE,2303659,Toda UF
CE,2303709,Toda UF
CE,2303808,Toda UF
CE,2303907,Toda UF
CE,2303931,Toda UF
CE,2303956,Toda UF
CE,2304004,Toda UF
CE,2304103,Toda UF
CE,2304202,Toda UF
CE,2304236,Toda UF
CE,2304251,Toda UF
CE,2304269,Toda UF
CE,2304277,Toda UF
CE,2304285,Toda UF
CE,2304301,Toda UF
CE,2304350,Toda UF
CE,2304400,Toda UF
CE,2304459,Toda UF
CE,2304509,Toda UF
CE,2304608,Toda UF
CE,2304657,Toda UF
CE,2304707,Toda UF
CE,2304806,Toda UF
CE,2304905,Toda UF
CE,2304954,Toda UF
CE,2305001,Toda UF
CE,2305100,Toda UF
CE,2305209,Toda UF
CE,2305233,Toda UF
CE,2305266,Toda UF
CE,2305308,Toda UF
CE,2305332,Toda UF
CE,2305357,Toda UF
CE,2305407,Toda UF
CE,2305506,Toda UF
CE,2305605,Toda UF
CE,2305654,Toda UF
CE,2305704,Toda UF
CE,2305803,Toda UF
CE,2305902,Toda UF
CE,2306009,Toda UF
CE,2306108,Toda UF
CE,2306207,Toda UF
CE,2306256,Toda UF
CE,2306306,Toda UF
CE,2306405,Toda UF
CE,2306504,Toda UF
CE,2306553,Toda UF
CE,2306603,Toda UF
CE,2306702,Toda UF
CE,2306801,Toda UF
CE,2306900,Toda UF
CE,2307007,Toda UF
CE,2307106,Toda UF
CE,2307205,Toda UF
CE,2307254,Toda UF
CE,2307304,Toda UF
CE,2307403,Toda UF
CE,2307502,Toda UF
CE,2307601,Toda UF
CE,2307635,Toda UF
CE,2307650,Toda UF
CE,2307700,Toda UF
CE,2307809,Toda UF
CE,2307908,Toda UF
CE,2308005,Toda UF
CE,2308104,Toda UF
CE,2308203,Toda UF
CE,2308302,Toda UF
CE,2308351,Toda UF
CE,2308377,Toda UF
CE,2308401,Toda UF
CE,2308500,Toda UF
CE,2308609,Toda UF
CE,2308708,Toda UF
CE,2308807,Toda UF
CE,2308906,Toda UF
CE,2309003,Toda UF
CE,2309102,Toda UF
CE,2309201,Toda UF
CE,2309300,Toda UF
CE,2309409,Toda UF
CE,2309458,Toda UF
CE,2309508,Toda UF
CE,2309607,Toda UF
CE,2309706,Toda UF
CE,2309805,Toda UF
CE,2309904,Toda UF
CE,2310001,Toda UF
CE,2310100,Toda UF
CE,2310209,Toda UF
CE,2310258,Toda UF
CE,2310308,Toda UF
CE,2310407,Toda UF
CE,2310506,Toda UF
CE,2310605,Toda UF
CE,2310704,Toda UF
CE,2310803,Toda UF
CE,2310852,Toda UF
CE,2310902,Toda UF
CE,2310951,Toda UF
CE,2311009,Toda UF
CE,2311108,Toda UF
CE,2311207,Toda UF
CE,2311231,Toda UF
CE,2311264,Toda UF
CE,2311306,Toda UF
CE,2311355,Toda UF
CE,2311405,Toda UF
CE,2311504,Toda UF
CE,2311603,Toda UF
CE,2311702,Toda UF
CE,2311801,Toda UF
CE,2311900,Toda UF
CE,2311959,Toda UF
CE,2312205,Toda UF
CE,2312007,Toda UF
CE,2312106,Toda UF
CE,2312304,Toda UF
CE,2312403,Toda UF
CE,2312502,Toda UF
CE,2312601,Toda UF
CE,2312700,Toda UF
CE,2312809,Toda UF
CE,2312908,Toda UF
CE,2313005,Toda UF
CE,2313104,Toda UF
CE,2313203,Toda UF
CE,2313252,Toda UF
CE,2313302,Toda UF
CE,2313351,Toda UF
CE,2313401,Toda UF
CE,2313500,Toda UF
CE,2313559,Toda UF
CE,2313609,Toda UF
CE,2313708,Toda UF
CE,2313757,Toda UF
CE,2313807,Toda UF
CE,2313906,Toda UF
CE,2313955,Toda UF
CE,2314003,Toda UF
CE,2314102,Toda UF
RN,2400109,Toda UF
RN,2400208,Toda UF
RN,2400307,Toda UF
RN,2400406,Toda UF
RN,2400505,Toda UF
RN,2400604,Toda UF
RN,2400703,Toda UF
RN,2400802,Toda UF
RN,2400901,Toda UF
RN,2401008,Toda UF
RN,2401107,Toda UF
RN,2401206,Toda UF
RN,2401305,Toda UF
RN,2401404,Toda UF
RN,2401453,Toda UF
RN,2401503,Toda UF
RN,2401602,Toda UF
RN,2401651,Toda UF
RN,2401701,Toda UF
RN,2401800,Toda UF
RN,2401859,Toda UF
RN,2401909,Toda UF
RN,2402006,Toda UF
RN,2402105,Toda UF
RN,2402204,Toda UF
RN,2402303,Toda UF
RN,2402402,Toda UF
RN,2402501,Toda UF
RN,2402600,Toda UF
RN,2402709,Toda UF
RN,2402808,Toda UF
RN,2402907,Toda UF
RN,2403004,Toda UF
RN,2403103,Toda UF
RN,2403202,Toda UF
RN,2403301,Toda UF
RN,2403400,Toda UF
RN,2403509,Toda UF
RN,2403608,Toda UF
RN,2403707,Toda UF
RN,2403756,Toda UF
RN,2403806,Toda UF
RN,2403905,Toda UF
RN,2404002,Toda UF
RN,2404101,Toda UF
RN,2404200,Toda UF
RN,2404309,Toda UF
RN,2404408,Toda UF
RN,2404507,Toda UF
RN,2404606,Toda UF
RN,2404705,Toda UF
RN,2404804,Toda UF
RN,2404853,Toda UF
RN,2404903,Toda UF
RN,2405009,Toda UF
RN,2405108,Toda UF
RN,2405207,Toda UF
RN,2405306,Toda UF
RN,2405405,Toda UF
RN,2405504,Toda UF
RN,2405603,Toda UF
RN,2405702,Toda UF
RN,2405801,Toda UF
RN,2405900,Toda UF
RN,2406007,Toda UF
RN,2406106,Toda UF
RN,2406155,Toda UF
RN,2406205,Toda UF
RN,2406304,Toda UF
RN,2406403,Toda UF
RN,2406502,Toda UF
RN,2406601,Toda UF
RN,2406700,Toda UF
RN,2406809,Toda UF
RN,2406908,Toda UF
RN,2407005,Toda UF
RN,2407104,Toda UF
RN,2407203,Toda UF
RN,2407252,Toda UF
RN,2407302,Toda UF
RN,2407401,Toda UF
RN,2407500,Toda UF
RN,2407609,Toda UF
RN,2407708,Toda UF
RN,2407807,Toda UF
RN,2407906,Toda UF
RN,2408003,Toda UF
RN,2408102,Toda UF
RN,2408201,Toda UF
RN,2408300,Toda UF
RN,2408409,Toda UF
RN,2408508,Toda UF
RN,2408607,Toda UF
RN,2408706,Toda UF
RN,2408805,Toda UF
RN,2408904,Toda UF
RN,2403251,Toda UF
RN,2409100,Toda UF
RN,2409209,Toda UF
RN,2409308,Toda UF
RN,2409407,Toda UF
RN,2409506,Toda UF
RN,2409605,Toda UF
RN,2409704,Toda UF
RN,2409803,Toda UF
RN,2409902,Toda UF
RN,2410009,Toda UF
RN,2410108,Toda UF
RN,2410207,Toda UF
RN,2410256,Toda UF
RN,2410306,Toda UF
RN,2410405,Toda UF
RN,2410504,Toda UF
RN,2410603,Toda UF
RN,2410702,Toda UF
RN,2410801,Toda UF
RN,2410900,Toda UF
RN,2408953,Toda UF
RN,2411007,Toda UF
RN,2411106,Toda UF
RN,2411205,Toda UF
RN,2409332,Toda UF
RN,2411403,Toda UF
RN,2411429,Toda UF
RN,2411502,Toda UF
RN,2411601,Toda UF
RN,2411700,Toda UF
RN,2411809,Toda UF
RN,2411908,Toda UF
RN,2412005,Toda UF
RN,2412104,Toda UF
RN,2412203,Toda UF
RN,2412302,Toda UF
RN,2412401,Toda UF
RN,2412500,Toda UF
RN,2412559,Toda UF
RN,2412609,Toda UF
RN,2412708,Toda UF
RN,2412807,Toda UF
RN,2412906,Toda UF
RN,2413003,Toda UF
RN,2413102,Toda UF
RN,2413201,Toda UF
RN,2413300,Toda UF
RN,2413359,Toda UF
RN,2413409,Toda UF
RN,2413508,Toda UF
RN,2413557,Toda UF
RN,2413607,Toda UF
RN,2413706,Toda UF
RN,2413805,Toda UF
RN,2413904,Toda UF
RN,2414001,Toda UF
RN,2414100,Toda UF
RN,2414159,Toda UF
RN,2411056,Toda UF
RN,2414209,Toda UF
RN,2414308,Toda UF
RN,2414407,Toda UF
RN,2414456,Toda UF
RN,2414506,Toda UF
RN,2414605,Toda UF
RN,2414704,Toda UF
RN,2414753,Toda UF
RN,2414803,Toda UF
RN,2414902,Toda UF
RN,2415008,Toda UF
PB,2500106,Toda UF
PB,2500205,Toda UF
PB,2500304,Toda UF
PB,2500403,Toda UF
PB,2500502,Toda UF
PB,2500536,Toda UF
PB,2500577,Toda UF
PB,2500601,Toda UF
PB,2500734,Toda UF
PB,2500775,Toda UF
PB,2500809,Toda UF
PB,2500908,Toda UF
PB,2501005,Toda UF
PB,2501104,Toda UF
PB,2501153,Toda UF
PB,2501203,Toda UF
PB,2501302,Toda UF
PB,2501351,Toda UF
PB,2501401,Toda UF
PB,2501500,Toda UF
PB,2501534,Toda UF
PB,2501609,Toda UF
PB,2501575,Toda UF
PB,2501708,Toda UF
PB,2501807,Toda UF
PB,2501906,Toda UF
PB,2502003,Toda UF
PB,2502052,Toda UF
PB,2502102,Toda UF
PB,2502151,Toda UF
PB,2502201,Toda UF
PB,2502300,Toda UF
PB,2502409,Toda UF
PB,2502508,Toda UF
PB,2502706,Toda UF
PB,2502805,Toda UF
PB,2502904,Toda UF
PB,2503001,Toda UF
PB,2503100,Toda UF
PB,2503209,Toda UF
PB,2503308,Toda UF
PB,2503407,Toda UF
PB,2503506,Toda UF
PB,2503555,Toda UF
PB,2503605,Toda UF
PB,2503704,Toda UF
PB,2503753,Toda UF
PB,2503803,Toda UF
PB,2503902,Toda UF
PB,2504009,Toda UF
PB,2504033,Toda UF
PB,2504074,Toda UF
PB,2504108,Toda UF
PB,2504157,Toda UF
PB,2504207,Toda UF
PB,2504306,Toda UF
PB,2504355,Toda UF
PB,2504405,Toda UF
PB,2504504,Toda UF
PB,2504603,Toda UF
PB,2504702,Toda UF
PB,2504801,Toda UF
PB,2504850,Toda UF
PB,2504900,Toda UF
PB,2505006,Toda UF
PB,2505105,Toda UF
PB,2505238,Toda UF
PB,2505204,Toda UF
PB,2505279,Toda UF
PB,2505303,Toda UF
PB,2505352,Toda UF
PB,2505402,Toda UF
PB,2505600,Toda UF
PB,2505709,Toda UF
PB,2505808,Toda UF
PB,2505907,Toda UF
PB,2506004,Toda UF
PB,2506103,Toda UF
PB,2506202,Toda UF
PB,2506251,Toda UF
PB,2506301,Toda UF
PB,2506400,Toda UF
PB,2506509,Toda UF
PB,2506608,Toda UF
PB,2502607,Toda UF
PB,2506707,Toda UF
PB,2506806,Toda UF
PB,2506905,Toda UF
PB,2507002,Toda UF
PB,2507101,Toda UF
PB,2507200,Toda UF
PB,2507309,Toda UF
PB,2507408,Toda UF
PB,2507507,Toda UF
PB,2513653,Toda UF
PB,2507606,Toda UF
PB,2507705,Toda UF
PB,2507804,Toda UF
PB,2507903,Toda UF
PB,2508000,Toda UF
PB,2508109,Toda UF
PB,2508208,Toda UF
PB,2508307,Toda UF
PB,2508406,Toda UF
PB,2508505,Toda UF
PB,2508554,Toda UF
PB,2508604,Toda UF
PB,2508703,Toda UF
PB,2508802,Toda UF
PB,2508901,Toda UF
PB,2509008,Toda UF
PB,2509057,Toda UF
PB,2509107,Toda UF
PB,2509156,Toda UF
PB,2509206,Toda UF
PB,2509305,Toda UF
PB,2509339,Toda UF
PB,2509370,Toda UF
PB,2509396,Toda UF
PB,2509404,Toda UF
PB,2509503,Toda UF
PB,2509602,Toda UF
PB,2509701,Toda UF
PB,2509800,Toda UF
PB,2509909,Toda UF
PB,2510006,Toda UF
PB,2510105,Toda UF
PB,2510204,Toda UF
PB,2510303,Toda UF
PB,2510402,Toda UF
PB,2510501,Toda UF
PB,2510600,Toda UF
PB,2510659,Toda UF
PB,2510709,Toda UF
PB,2510808,Toda UF
PB,2510907,Toda UF
PB,2511004,Toda UF
PB,2511103,Toda UF
PB,2511202,Toda UF
PB,2512721,Toda UF
PB,2511301,Toda UF
PB,2511400,Toda UF
PB,2511509,Toda UF
PB,2511608,Toda UF
PB,2511707,Toda UF
PB,2511806,Toda UF
PB,2511905,Toda UF
PB,2512002,Toda UF
PB,2512036,Toda UF
PB,2512077,Toda UF
PB,2512101,Toda UF
PB,2512200,Toda UF
PB,2512309,Toda UF
PB,2512408,Toda UF
PB,2512507,Toda UF
PB,2512606,Toda UF
PB,2512705,Toda UF
PB,2512747,Toda UF
PB,2512754,Toda UF
PB,2512762,Toda UF
PB,2512788,Toda UF
PB,2512804,Toda UF
PB,2512903,Toda UF
PB,2513000,Toda UF
PB,2513109,Toda UF
PB,2513158,Toda UF
PB,2513208,Toda UF
PB,2513307,Toda UF
PB,2513356,Toda UF
PB,2513406,Toda UF
PB,2513703,Toda UF
PB,2513802,Toda UF
PB,2513505,Toda UF
PB,2513604,Toda UF
PB,2513851,Toda UF
PB,2513927,Toda UF
PB,2513901,Toda UF
PB,2513968,Toda UF
PB,2513943,Toda UF
PB,2513984,Toda UF
PB,2514008,Toda UF
PB,2500700,Toda UF
PB,2514107,Toda UF
PB,2514206,Toda UF
PB,2514305,Toda UF
PB,2514404,Toda UF
PB,2514503,Toda UF
PB,2514552,Toda UF
PB,2514602,Toda UF
PB,2514651,Toda UF
PB,2514701,Toda UF
PB,2514800,Toda UF
PB,2514453,Toda UF
PB,2514909,Toda UF
PB,2515005,Toda UF
PB,2515104,Toda UF
PB,2515203,Toda UF
PB,2515302,Toda UF
PB,2515401,Toda UF
PB,2515500,Toda UF
PB,2515609,Toda UF
PB,2515708,Toda UF
PB,2515807,Toda UF
PB,2515906,Toda UF
PB,2515930,Toda UF
PB,2515971,Toda UF
PB,2516003,Toda UF
PB,2516102,Toda UF
PB,2516151,Toda UF
PB,2516201,Toda UF
PB,2516300,Toda UF
PB,2516409,Toda UF
PB,2516508,Toda UF
PB,2516607,Toda UF
PB,2516706,Toda UF
PB,2516755,Toda UF
PB,2516805,Toda UF
PB,2516904,Toda UF
PB,2517001,Toda UF
PB,2517100,Toda UF
PB,2517209,Toda UF
PB,2505501,Toda UF
PB,2517407,Toda UF
PE,2600054,Toda UF
PE,2600104,Toda UF
PE,2600203,Toda UF
PE,2600302,Toda UF
PE,2600401,Toda UF
PE,2600500,Toda UF
PE,2600609,Toda UF
PE,2600708,Toda UF
PE,2600807,Toda UF
PE,2600906,Toda UF
PE,2601003,Toda UF
PE,2601052,Toda UF
PE,2601102,Toda UF
PE,2601201,Toda UF
PE,2601300,Toda UF
PE,2601409,Toda UF
PE,2601508,Toda UF
PE,2601607,Toda UF
PE,2601706,Toda UF
PE,2601805,Toda UF
PE,2601904,Toda UF
PE,2602001,Toda UF
PE,2602100,Toda UF
PE,2602209,Toda UF
PE,2602308,Toda UF
PE,2602407,Toda UF
PE,2602506,Toda UF
PE,2602605,Toda UF
PE,2602704,Toda UF
PE,2602803,Toda UF
PE,2602902,Toda UF
PE,2603009,Toda UF
PE,2603108,Toda UF
PE,2603207,Toda UF
PE,2603306,Toda UF
PE,2603405,Toda UF
PE,2603454,Toda UF
PE,2603504,Toda UF
PE,2603603,Toda UF
PE,2603702,Toda UF
PE,2603801,Toda UF
PE,2603900,Toda UF
PE,2603926,Toda UF
PE,2604007,Toda UF
PE,2604106,Toda UF
PE,2604155,Toda UF
PE,2604205,Toda UF
PE,2604304,Toda UF
PE,2604403,Toda UF
PE,2604502,Toda UF
PE,2604601,Toda UF
PE,2604700,Toda UF
PE,2604809,Toda UF
PE,2604908,Toda UF
PE,2605004,Toda UF
PE,2605103,Toda UF
PE,2605152,Toda UF
PE,2605202,Toda UF
PE,2605301,Toda UF
PE,2605400,Toda UF
PE,2605459,Toda UF
PE,2605509,Toda UF
PE,2605608,Toda UF
PE,2605707,Toda UF
PE,2605806,Toda UF
PE,2605905,Toda UF
PE,2606002,Toda UF
PE,2606101,Toda UF
PE,2606200,Toda UF
PE,2606309,Toda UF
PE,2606408,Toda UF
PE,2606507,Toda UF
PE,2606606,Toda UF
PE,2606705,Toda UF
PE,2606804,Toda UF
PE,2606903,Toda UF
PE,2607604,Toda UF
PE,2607000,Toda UF
PE,2607109,Toda UF
PE,2607208,Toda UF
PE,2607307,Toda UF
PE,2607406,Toda UF
PE,2607505,Toda UF
PE,2607653,Toda UF
PE,2607703,Toda UF
PE,2607752,Toda UF
PE,2607802,Toda UF
PE,2607901,Toda UF
PE,2607950,Toda UF
PE,2608008,Toda UF
PE,2608057,Toda UF
PE,2608107,Toda UF
PE,2608206,Toda UF
PE,2608255,Toda UF
PE,2608305,Toda UF
PE,2608404,Toda UF
PE,2608453,Toda UF
PE,2608503,Toda UF
PE,2608602,Toda UF
PE,2608701,Toda UF
PE,2608750,Toda UF
PE,2608800,Toda UF
PE,2608909,Toda UF
PE,2609006,Toda UF
PE,2609105,Toda UF
PE,2609154,Toda UF
PE,2609204,Toda UF
PE,2609303,Toda UF
PE,2614303,Toda UF
PE,2609402,Toda UF
PE,2609501,Toda UF
PE,2609600,Toda UF
PE,2609709,Toda UF
PE,2609808,Toda UF
PE,2609907,Toda UF
PE,2610004,Toda UF
PE,2610103,Toda UF
PE,2610202,Toda UF
PE,2610301,Toda UF
PE,2610400,Toda UF
PE,2610509,Toda UF
PE,2610608,Toda UF
