UF,Municipio,popMun,AnoBase,codMun,popUF
RS,Flores da Cunha,28974,2014,4308201,11207274
RS,Floriano Peixoto,2004,2014,4308250,11207274
RS,Fontoura Xavier,10916,2014,4308300,11207274
RS,Formigueiro,7119,2014,4308409,11207274
RS,Forquetinha,2532,2014,4308433,11207274
RS,Fortaleza dos Valos,4636,2014,4308458,11207274
RS,Frederico Westphalen,30409,2014,4308508,11207274
RS,Garibaldi,32862,2014,4308607,11207274
RS,Garruchos,3239,2014,4308656,11207274
RS,Gaurama,5940,2014,4308706,11207274
RS,General Câmara,8679,2014,4308805,11207274
RS,Gentil,1714,2014,4308854,11207274
RS,Getúlio Vargas,16647,2014,4308904,11207274
RS,Giruá,17269,2014,4309001,11207274
RS,Glorinha,7443,2014,4309050,11207274
RS,Gramado,34365,2014,4309100,11207274
RS,Gramado dos Loureiros,2282,2014,4309126,11207274
RS,Gramado Xavier,4190,2014,4309159,11207274
RS,Gravataí,270689,2014,4309209,11207274
RS,Guabiju,1618,2014,4309258,11207274
RS,Guaíba,98864,2014,4309308,11207274
RS,Guaporé,24331,2014,4309407,11207274
RS,Guarani das Missões,8187,2014,4309506,11207274
RS,Harmonia,4557,2014,4309555,11207274
RS,Herval,6972,2014,4307104,11207274
RS,Herveiras,3060,2014,4309571,11207274
RS,Horizontina,19174,2014,4309605,11207274
RS,Hulha Negra,6434,2014,4309654,11207274
RS,Humaitá,5019,2014,4309704,11207274
RS,Ibarama,4517,2014,4309753,11207274
RS,Ibiaçá,4848,2014,4309803,11207274
RS,Ibiraiaras,7432,2014,4309902,11207274
RS,Ibirapuitã,4166,2014,4309951,11207274
RS,Ibirubá,20181,2014,4310009,11207274
RS,Igrejinha,34035,2014,4310108,11207274
RS,Ijuí,82563,2014,4310207,11207274
RS,Ilópolis,4212,2014,4310306,11207274
RS,Imbé,19676,2014,4310330,11207274
RS,Imigrante,3141,2014,4310363,11207274
RS,Independência,6682,2014,4310405,11207274
RS,Inhacorá,2321,2014,4310413,11207274
RS,Ipê,6374,2014,4310439,11207274
RS,Ipiranga do Sul,1985,2014,4310462,11207274
RS,Iraí,8074,2014,4310504,11207274
RS,Itaara,5299,2014,4310538,11207274
RS,Itacurubi,3550,2014,4310553,11207274
RS,Itapuca,2341,2014,4310579,11207274
RS,Itaqui,39129,2014,4310603,11207274
RS,Itati,2613,2014,4310652,11207274
RS,Itatiba do Sul,4049,2014,4310702,11207274
RS,Ivorá,2149,2014,4310751,11207274
RS,Ivoti,21739,2014,4310801,11207274
RS,Jaboticaba,4136,2014,4310850,11207274
RS,Jacuizinho,2634,2014,4310876,11207274
RS,Jacutinga,3719,2014,4310900,11207274
RS,Jaguarão,28393,2014,4311007,11207274
RS,Jaguari,11631,2014,4311106,11207274
RS,Jaquirana,4167,2014,4311122,11207274
RS,Jari,3660,2014,4311130,11207274
RS,Jóia,8643,2014,4311155,11207274
RS,Júlio de Castilhos,20074,2014,4311205,11207274
RS,Lagoa Bonita do Sul,2810,2014,4311239,11207274
RS,Lagoa dos Três Cantos,1649,2014,4311270,11207274
RS,Lagoa Vermelha,28419,2014,4311304,11207274
RS,Lagoão,6480,2014,4311254,11207274
RS,Lajeado,77761,2014,4311403,11207274
RS,Lajeado do Bugre,2583,2014,4311429,11207274
RS,Lavras do Sul,7847,2014,4311502,11207274
RS,Liberato Salzano,5789,2014,4311601,11207274
RS,Lindolfo Collor,5621,2014,4311627,11207274
RS,Linha Nova,1697,2014,4311643,11207274
RS,Maçambara,4834,2014,4311718,11207274
RS,Machadinho,5654,2014,4311700,11207274
RS,Mampituba,3085,2014,4311734,11207274
RS,Manoel Viana,7347,2014,4311759,11207274
RS,Maquiné,7053,2014,4311775,11207274
RS,Maratá,2649,2014,4311791,11207274
RS,Marau,39693,2014,4311809,11207274
RS,Marcelino Ramos,5074,2014,4311908,11207274
RS,Mariana Pimentel,3913,2014,4311981,11207274
RS,Mariano Moro,2223,2014,4312005,11207274
RS,Marques de Souza,4171,2014,4312054,11207274
RS,Mata,5178,2014,4312104,11207274
RS,Mato Castelhano,2563,2014,4312138,11207274
RS,Mato Leitão,4161,2014,4312153,11207274
RS,Mato Queimado,1808,2014,4312179,11207274
RS,Maximiliano de Almeida,4901,2014,4312203,11207274
RS,Minas do Leão,7984,2014,4312252,11207274
RS,Miraguaí,4985,2014,4312302,11207274
RS,Montauri,1562,2014,4312351,11207274
RS,Monte Alegre dos Campos,3229,2014,4312377,11207274
RS,Monte Belo do Sul,2712,2014,4312385,11207274
RS,Montenegro,62861,2014,4312401,11207274
RS,Mormaço,2928,2014,4312427,11207274
RS,Morrinhos do Sul,3209,2014,4312443,11207274
RS,Morro Redondo,6509,2014,4312450,11207274
RS,Morro Reuter,6056,2014,4312476,11207274
RS,Mostardas,12679,2014,4312500,11207274
RS,Muçum,4980,2014,4312609,11207274
RS,Muitos Capões,3127,2014,4312617,11207274
RS,Muliterno,1890,2014,4312625,11207274
RS,Não-Me-Toque,16894,2014,4312658,11207274
RS,Nicolau Vergueiro,1760,2014,4312674,11207274
RS,Nonoai,12321,2014,4312708,11207274
RS,Nova Alvorada,3404,2014,4312757,11207274
RS,Nova Araçá,4339,2014,4312807,11207274
RS,Nova Bassano,9412,2014,4312906,11207274
RS,Nova Boa Vista,1965,2014,4312955,11207274
RS,Nova Bréscia,3320,2014,4313003,11207274
RS,Nova Candelária,2817,2014,4313011,11207274
RS,Nova Esperança do Sul,5006,2014,4313037,11207274
RS,Nova Hartz,19834,2014,4313060,11207274
RS,Nova Pádua,2551,2014,4313086,11207274
RS,Nova Palma,6579,2014,4313102,11207274
RS,Nova Petrópolis,20275,2014,4313201,11207274
RS,Nova Prata,24785,2014,4313300,11207274
RS,Nova Ramada,2453,2014,4313334,11207274
RS,Nova Roma do Sul,3543,2014,4313359,11207274
RS,Nova Santa Rita,25293,2014,4313375,11207274
RS,Novo Barreiro,4150,2014,4313490,11207274
RS,Novo Cabrais,4067,2014,4313391,11207274
RS,Novo Hamburgo,248251,2014,4313409,11207274
RS,Novo Machado,3866,2014,4313425,11207274
RS,Novo Tiradentes,2325,2014,4313441,11207274
RS,Novo Xingu,1798,2014,4313466,11207274
RS,Osório,43586,2014,4313508,11207274
RS,Paim Filho,4248,2014,4313607,11207274
RS,Palmares do Sul,11393,2014,4313656,11207274
RS,Palmeira das Missões,35045,2014,4313706,11207274
RS,Palmitinho,7163,2014,4313805,11207274
RS,Panambi,40804,2014,4313904,11207274
RS,Pantano Grande,9979,2014,4313953,11207274
RS,Paraí,7257,2014,4314001,11207274
RS,Paraíso do Sul,7632,2014,4314027,11207274
RS,Pareci Novo,3706,2014,4314035,11207274
RS,Parobé,55056,2014,4314050,11207274
RS,Passa Sete,5457,2014,4314068,11207274
RS,Passo do Sobrado,6340,2014,4314076,11207274
RS,Passo Fundo,195620,2014,4314100,11207274
RS,Paulo Bento,2291,2014,4314134,11207274
RS,Paverama,8410,2014,4314159,11207274
RS,Pedras Altas,2210,2014,4314175,11207274
RS,Pedro Osório,8017,2014,4314209,11207274
RS,Pejuçara,4062,2014,4314308,11207274
RS,Pelotas,342053,2014,4314407,11207274
RS,Picada Café,5498,2014,4314423,11207274
RS,Pinhal,2606,2014,4314456,11207274
RS,Pinhal da Serra,2138,2014,4314464,11207274
RS,Pinhal Grande,4568,2014,4314472,11207274
RS,Pinheirinho do Vale,4739,2014,4314498,11207274
RS,Pinheiro Machado,13011,2014,4314506,11207274
RS,Pirapó,2707,2014,4314555,11207274
RS,Piratini,20664,2014,4314605,11207274
RS,Planalto,10707,2014,4314704,11207274
RS,Poço das Antas,2099,2014,4314753,11207274
RS,Pontão,3984,2014,4314779,11207274
RS,Ponte Preta,1743,2014,4314787,11207274
RS,Portão,33615,2014,4314803,11207274
RS,Porto Alegre,1472482,2014,4314902,11207274
RS,Porto Lucena,5360,2014,4315008,11207274
RS,Porto Mauá,2568,2014,4315057,11207274
RS,Porto Vera Cruz,1764,2014,4315073,11207274
RS,Porto Xavier,10779,2014,4315107,11207274
RS,Pouso Novo,1862,2014,4315131,11207274
RS,Presidente Lucena,2679,2014,4315149,11207274
RS,Progresso,6368,2014,4315156,11207274
RS,Protásio Alves,2044,2014,4315172,11207274
RS,Putinga,4200,2014,4315206,11207274
RS,Quaraí,23604,2014,4315305,11207274
RS,Quatro Irmãos,1846,2014,4315313,11207274
RS,Quevedos,2812,2014,4315321,11207274
RS,Quinze de Novembro,3803,2014,4315354,11207274
RS,Redentora,10938,2014,4315404,11207274
RS,Relvado,2200,2014,4315453,11207274
RS,Restinga Seca,16345,2014,4315503,11207274
RS,Rio dos Índios,3473,2014,4315552,11207274
RS,Rio Grande,207036,2014,4315602,11207274
RS,Rio Pardo,38899,2014,4315701,11207274
RS,Riozinho,4552,2014,4315750,11207274
RS,Roca Sales,10909,2014,4315800,11207274
RS,Rodeio Bonito,5949,2014,4315909,11207274
RS,Rolador,2556,2014,4315958,11207274
RS,Rolante,20599,2014,4316006,11207274
RS,Ronda Alta,10633,2014,4316105,11207274
RS,Rondinha,5569,2014,4316204,11207274
RS,Roque Gonzales,7313,2014,4316303,11207274
RS,Rosário do Sul,40798,2014,4316402,11207274
RS,Sagrada Família,2675,2014,4316428,11207274
RS,Saldanha Marinho,2890,2014,4316436,11207274
RS,Salto do Jacuí,12395,2014,4316451,11207274
RS,Salvador das Missões,2766,2014,4316477,11207274
RS,Salvador do Sul,7251,2014,4316501,11207274
RS,Sananduva,16086,2014,4316600,11207274
RS,Santa Bárbara do Sul,8847,2014,4316709,11207274
RS,Santa Cecília do Sul,1699,2014,4316733,11207274
RS,Santa Clara do Sul,6127,2014,4316758,11207274
RS,Santa Cruz do Sul,125353,2014,4316808,11207274
RS,Santa Margarida do Sul,2483,2014,4316972,11207274
RS,Santa Maria,274838,2014,4316907,11207274
RS,Santa Maria do Herval,6312,2014,4316956,11207274
RS,Santa Rosa,71961,2014,4317202,11207274
RS,Santa Tereza,1781,2014,4317251,11207274
RS,Santa Vitória do Palmar,31524,2014,4317301,11207274
RS,Santana da Boa Vista,8444,2014,4317004,11207274
RS,Santana do Livramento,83324,2014,4317103,11207274
RS,Santiago,50622,2014,4317400,11207274
RS,Santo Ângelo,78908,2014,4317509,11207274
RS,Santo Antônio da Patrulha,41784,2014,4317608,11207274
RS,Santo Antônio das Missões,11241,2014,4317707,11207274
RS,Santo Antônio do Palma,2199,2014,4317558,11207274
RS,Santo Antônio do Planalto,2055,2014,4317756,11207274
RS,Santo Augusto,14357,2014,4317806,11207274
RS,Santo Cristo,14767,2014,4317905,11207274
RS,Santo Expedito do Sul,2494,2014,4317954,11207274
RS,São Borja,63089,2014,4318002,11207274
RS,São Domingos do Sul,3056,2014,4318051,11207274
RS,São Francisco de Assis,19556,2014,4318101,11207274
RS,São Francisco de Paula,21482,2014,4318200,11207274
RS,São Gabriel,62692,2014,4318309,11207274
RS,São Jerônimo,23399,2014,4318408,11207274
RS,São João da Urtiga,4846,2014,4318424,11207274
RS,São João do Polêsine,2654,2014,4318432,11207274
RS,São Jorge,2848,2014,4318440,11207274
RS,São José das Missões,2748,2014,4318457,11207274
RS,São José do Herval,2201,2014,4318465,11207274
RS,São José do Hortêncio,4419,2014,4318481,11207274
RS,São José do Inhacorá,2228,2014,4318499,11207274
RS,São José do Norte,26853,2014,4318507,11207274
RS,São José do Ouro,7116,2014,4318606,11207274
RS,São José do Sul,2240,2014,4318614,11207274
RS,São José dos Ausentes,3456,2014,4318622,11207274
RS,São Leopoldo,226988,2014,4318705,11207274
RS,São Lourenço do Sul,44520,2014,4318804,11207274
RS,São Luiz Gonzaga,35266,2014,4318903,11207274
RS,São Marcos,21117,2014,4319000,11207274
RS,São Martinho,5844,2014,4319109,11207274
RS,São Martinho da Serra,3305,2014,4319125,11207274
RS,São Miguel das Missões,7714,2014,4319158,11207274
RS,São Nicolau,5762,2014,4319208,11207274
RS,São Paulo das Missões,6385,2014,4319307,11207274
RS,São Pedro da Serra,3554,2014,4319356,11207274
RS,São Pedro das Missões,1977,2014,4319364,11207274
RS,São Pedro do Butiá,2979,2014,4319372,11207274
RS,São Pedro do Sul,16802,2014,4319406,11207274
RS,São Sebastião do Caí,24517,2014,4319505,11207274
RS,São Sepé,24448,2014,4319604,11207274
RS,São Valentim,3642,2014,4319703,11207274
RS,São Valentim do Sul,2253,2014,4319711,11207274
RS,São Valério do Sul,2748,2014,4319737,11207274
RS,São Vendelino,2107,2014,4319752,11207274
RS,São Vicente do Sul,8771,2014,4319802,11207274
RS,Sapiranga,79152,2014,4319901,11207274
RS,Sapucaia do Sul,137750,2014,4320008,11207274
RS,Sarandi,22840,2014,4320107,11207274
RS,Seberi,11176,2014,4320206,11207274
RS,Sede Nova,3070,2014,4320230,11207274
RS,Segredo,7366,2014,4320263,11207274
RS,Selbach,5124,2014,4320305,11207274
RS,Senador Salgado Filho,2887,2014,4320321,11207274
RS,Sentinela do Sul,5463,2014,4320354,11207274
RS,Serafina Corrêa,15614,2014,4320404,11207274
RS,Sério,2256,2014,4320453,11207274
RS,Sertão,6225,2014,4320503,11207274
RS,Sertão Santana,6207,2014,4320552,11207274
RS,Sete de Setembro,2142,2014,4320578,11207274
RS,Severiano de Almeida,3902,2014,4320602,11207274
RS,Silveira Martins,2491,2014,4320651,11207274
RS,Sinimbu,10395,2014,4320677,11207274
RS,Sobradinho,14904,2014,4320701,11207274
RS,Soledade,31207,2014,4320800,11207274
RS,Tabaí,4424,2014,4320859,11207274
RS,Tapejara,21224,2014,4320909,11207274
RS,Tapera,10796,2014,4321006,11207274
RS,Tapes,17315,2014,4321105,11207274
RS,Taquara,57072,2014,4321204,11207274
RS,Taquari,27084,2014,4321303,11207274
RS,Taquaruçu do Sul,3084,2014,4321329,11207274
RS,Tavares,5547,2014,4321352,11207274
RS,Tenente Portela,14056,2014,4321402,11207274
RS,Terra de Areia,10553,2014,4321436,11207274
RS,Teutônia,29802,2014,4321451,11207274
RS,Tio Hugo,2893,2014,4321469,11207274
RS,Tiradentes do Sul,6432,2014,4321477,11207274
RS,Toropi,2997,2014,4321493,11207274
RS,Torres,36859,2014,4321501,11207274
RS,Tramandaí,45744,2014,4321600,11207274
RS,Travesseiro,2388,2014,4321626,11207274
RS,Três Arroios,2885,2014,4321634,11207274
RS,Três Cachoeiras,10761,2014,4321667,11207274
RS,Três Coroas,25822,2014,4321709,11207274
RS,Três de Maio,24478,2014,4321808,11207274
RS,Três Forquilhas,2938,2014,4321832,11207274
RS,Três Palmeiras,4478,2014,4321857,11207274
RS,Três Passos,24656,2014,4321907,11207274
RS,Trindade do Sul,5962,2014,4321956,11207274
RS,Triunfo,27638,2014,4322004,11207274
RS,Tucunduva,6008,2014,4322103,11207274
RS,Tunas,4576,2014,4322152,11207274
RS,Tupanci do Sul,1591,2014,4322186,11207274
RS,Tupanciretã,23421,2014,4322202,11207274
RS,Tupandi,4309,2014,4322251,11207274
RS,Tuparendi,8617,2014,4322301,11207274
RS,Turuçu,3601,2014,4322327,11207274
RS,Ubiretama,2283,2014,4322343,11207274
RS,União da Serra,1434,2014,4322350,11207274
RS,Unistalda,2489,2014,4322376,11207274
RS,Uruguaiana,129580,2014,4322400,11207274
RS,Vacaria,64564,2014,4322509,11207274
RS,Vale do Sol,11608,2014,4322533,11207274
RS,Vale Real,5499,2014,4322541,11207274
RS,Vale Verde,3420,2014,4322525,11207274
RS,Vanini,2080,2014,4322558,11207274
RS,Venâncio Aires,69521,2014,4322608,11207274
RS,Vera Cruz,25525,2014,4322707,11207274
RS,Veranópolis,24476,2014,4322806,11207274
RS,Vespasiano Correa,1986,2014,4322855,11207274
RS,Viadutos,5306,2014,4322905,11207274
RS,Viamão,251033,2014,4323002,11207274
RS,Vicente Dutra,5264,2014,4323101,11207274
RS,Victor Graeff,3080,2014,4323200,11207274
RS,Vila Flores,3353,2014,4323309,11207274
RS,Vila Lângaro,2197,2014,4323358,11207274
RS,Vila Maria,4385,2014,4323408,11207274
RS,Vila Nova do Sul,4362,2014,4323457,11207274
RS,Vista Alegre,2893,2014,4323507,11207274
RS,Vista Alegre do Prata,1613,2014,4323606,11207274
RS,Vista Gaúcha,2867,2014,4323705,11207274
RS,Vitória das Missões,3486,2014,4323754,11207274
RS,Westfalia,2940,2014,4323770,11207274
RS,Xangri-lá,13951,2014,4323804,11207274
MS,Água Clara,14210,2014,5000203,2619657
MS,Alcinópolis,4961,2014,5000252,2619657
MS,Amambaí,37144,2014,5000609,2619657
MS,Anastácio,24642,2014,5000708,2619657
MS,Anaurilândia,8801,2014,5000807,2619657
MS,Angélica,9991,2014,5000856,2619657
MS,Antônio João,8612,2014,5000906,2619657
MS,Aparecida do Taboado,24078,2014,5001003,2619657
MS,Aquidauana,46998,2014,5001102,2619657
MS,Aral Moreira,11209,2014,5001243,2619657
MS,Bandeirantes,6759,2014,5001508,2619657
MS,Bataguassu,21463,2014,5001904,2619657
MS,Batayporã,11188,2014,5002001,2619657
MS,Bela Vista,24002,2014,5002100,2619657
MS,Bodoquena,7938,2014,5002159,2619657
MS,Bonito,20825,2014,5002209,2619657
MS,Brasilândia,11923,2014,5002308,2619657
MS,Caarapó,28001,2014,5002407,2619657
MS,Camapuã,13751,2014,5002605,2619657
MS,Campo Grande,843120,2014,5002704,2619657
MS,Caracol,5769,2014,5002803,2619657
MS,Cassilândia,21557,2014,5002902,2619657
MS,Chapadão do Sul,21948,2014,5002951,2619657
MS,Corguinho,5403,2014,5003108,2619657
MS,Coronel Sapucaia,14712,2014,5003157,2619657
MS,Corumbá,108010,2014,5003207,2619657
MS,Costa Rica,19175,2014,5003256,2619657
MS,Coxim,33045,2014,5003306,2619657
MS,Deodápolis,12588,2014,5003454,2619657
MS,Dois Irmãos do Buriti,10880,2014,5003488,2619657
MS,Douradina,5670,2014,5003504,2619657
MS,Dourados,210218,2014,5003702,2619657
MS,Eldorado,12079,2014,5003751,2619657
MS,Fátima do Sul,19240,2014,5003801,2619657
MS,Figueirão,3005,2014,5003900,2619657
MS,Glória de Dourados,10008,2014,5004007,2619657
MS,Guia Lopes da Laguna,10211,2014,5004106,2619657
MS,Iguatemi,15534,2014,5004304,2619657
MS,Inocência,7687,2014,5004403,2619657
MS,Itaporã,22568,2014,5004502,2619657
MS,Itaquiraí,19920,2014,5004601,2619657
MS,Ivinhema,22881,2014,5004700,2619657
MS,Japorã,8429,2014,5004809,2619657
MS,Jaraguari,6779,2014,5004908,2619657
MS,Jardim,25328,2014,5005004,2619657
MS,Jateí,4044,2014,5005103,2619657
MS,Juti,6321,2014,5005152,2619657
MS,Ladário,21488,2014,5005202,2619657
MS,Laguna Carapã,6935,2014,5005251,2619657
MS,Maracaju,42101,2014,5005400,2619657
MS,Miranda,26890,2014,5005608,2619657
MS,Mundo Novo,17773,2014,5005681,2619657
MS,Naviraí,50692,2014,5005707,2619657
MS,Nioaque,14305,2014,5005806,2619657
MS,Nova Alvorada do Sul,19086,2014,5006002,2619657
MS,Nova Andradina,50010,2014,5006200,2619657
MS,Novo Horizonte do Sul,4442,2014,5006259,2619657
MS,Paraíso das Águas,5047,2014,5006275,2619657
MS,Paranaíba,41363,2014,5006309,2619657
MS,Paranhos,13311,2014,5006358,2619657
MS,Pedro Gomes,7850,2014,5006408,2619657
MS,Ponta Porã,85251,2014,5006606,2619657
MS,Porto Murtinho,16340,2014,5006903,2619657
MS,Ribas do Rio Pardo,22803,2014,5007109,2619657
MS,Rio Brilhante,34078,2014,5007208,2619657
MS,Rio Negro,4949,2014,5007307,2619657
MS,Rio Verde de Mato Grosso,19407,2014,5007406,2619657
MS,Rochedo,5205,2014,5007505,2619657
MS,Santa Rita do Pardo,7582,2014,5007554,2619657
MS,São Gabriel do Oeste,24515,2014,5007695,2619657
MS,Selvíria,6441,2014,5007802,2619657
MS,Sete Quedas,10854,2014,5007703,2619657
MS,Sidrolândia,49712,2014,5007901,2619657
MS,Sonora,17019,2014,5007935,2619657
MS,Tacuru,10907,2014,5007950,2619657
MS,Taquarussu,3570,2014,5007976,2619657
MS,Terenos,19434,2014,5008008,2619657
MS,Três Lagoas,111652,2014,5008305,2619657
MS,Vicentina,6020,2014,5008404,2619657
MT,Acorizal,5396,2014,5100102,3224357
MT,Água Boa,23057,2014,5100201,3224357
MT,Alta Floresta,49877,2014,5100250,3224357
MT,Alto Araguaia,17168,2014,5100300,3224357
MT,Alto Boa Vista,5980,2014,5100359,3224357
MT,Alto Garças,11071,2014,5100409,3224357
MT,Alto Paraguai,10592,2014,5100508,3224357
MT,Alto Taquari,9376,2014,5100607,3224357
MT,Apiacás,9249,2014,5100805,3224357
MT,Araguaiana,3108,2014,5101001,3224357
MT,Araguainha,1000,2014,5101209,3224357
MT,Araputanga,15926,2014,5101258,3224357
MT,Arenápolis,9825,2014,5101308,3224357
MT,Aripuanã,20293,2014,5101407,3224357
MT,Barão de Melgaço,7545,2014,5101605,3224357
MT,Barra do Bugres,33365,2014,5101704,3224357
MT,Barra do Garças,58099,2014,5101803,3224357
MT,Bom Jesus do Araguaia,5889,2014,5101852,3224357
MT,Brasnorte,17361,2014,5101902,3224357
MT,Cáceres,90106,2014,5102504,3224357
MT,Campinápolis,14971,2014,5102603,3224357
MT,Campo Novo do Parecis,31171,2014,5102637,3224357
MT,Campo Verde,36800,2014,5102678,3224357
MT,Campos de Júlio,5969,2014,5102686,3224357
MT,Canabrava do Norte,4703,2014,5102694,3224357
MT,Canarana,19948,2014,5102702,3224357
MT,Carlinda,10493,2014,5102793,3224357
MT,Castanheira,8379,2014,5102850,3224357
MT,Chapada dos Guimarães,18548,2014,5103007,3224357
MT,Cláudia,11457,2014,5103056,3224357
MT,Cocalinho,5527,2014,5103106,3224357
MT,Colíder,31707,2014,5103205,3224357
MT,Colniza,32230,2014,5103254,3224357
MT,Comodoro,19294,2014,5103304,3224357
MT,Confresa,27749,2014,5103353,3224357
MT,Conquista D'Oeste,3673,2014,5103361,3224357
MT,Cotriguaçu,17209,2014,5103379,3224357
MT,Cuiabá,575480,2014,5103403,3224357
MT,Curvelândia,4984,2014,5103437,3224357
MT,Denise,8897,2014,5103452,3224357
MT,Diamantino,20945,2014,5103502,3224357
MT,Dom Aquino,8066,2014,5103601,3224357
MT,Feliz Natal,12440,2014,5103700,3224357
MT,Figueirópolis D'Oeste,3599,2014,5103809,3224357
MT,Gaúcha do Norte,6900,2014,5103858,3224357
MT,General Carneiro,5267,2014,5103908,3224357
MT,Glória D'Oeste,3047,2014,5103957,3224357
MT,Guarantã do Norte,33632,2014,5104104,3224357
MT,Guiratinga,14401,2014,5104203,3224357
MT,Indiavaí,2518,2014,5104500,3224357
MT,Ipiranga do Norte,6347,2014,5104526,3224357
MT,Itanhangá,5950,2014,5104542,3224357
MT,Itaúba,4124,2014,5104559,3224357
MT,Itiquira,12293,2014,5104609,3224357
MT,Jaciara,26281,2014,5104807,3224357
MT,Jangada,7889,2014,5104906,3224357
MT,Jauru,9482,2014,5105002,3224357
MT,Juara,33483,2014,5105101,3224357
MT,Juína,39640,2014,5105150,3224357
MT,Juruena,13424,2014,5105176,3224357
MT,Juscimeira,11179,2014,5105200,3224357
MT,Lambari D'Oeste,5708,2014,5105234,3224357
MT,Lucas do Rio Verde,55094,2014,5105259,3224357
MT,Luciára,2121,2014,5105309,3224357
MT,Marcelândia,11090,2014,5105580,3224357
MT,Matupá,15206,2014,5105606,3224357
MT,Mirassol d'Oeste,26188,2014,5105622,3224357
MT,Nobres,14980,2014,5105903,3224357
MT,Nortelândia,6128,2014,5106000,3224357
MT,Nossa Senhora do Livramento,11444,2014,5106109,3224357
MT,Nova Bandeirantes,13343,2014,5106158,3224357
MT,Nova Brasilândia,4139,2014,5106208,3224357
